Pixel,mm,Value (Cnt)
8252,46.008,24.000
8253,46.018,28.000
8254,46.028,26.000
8255,46.038,19.000
8256,46.048,20.000
8257,46.058,29.000
8258,46.068,29.000
8259,46.079,0.000
8260,46.089,0.000
8261,46.099,0.000
8262,46.108,0.000
8263,46.118,1.000
8264,46.128,0.000
8265,46.138,0.000
8266,46.148,0.000
8267,46.158,0.000
8268,46.168,0.000
8269,46.178,0.000
8270,46.189,28.000
8271,46.199,22.000
8272,46.209,26.000
8273,46.219,26.000
8274,46.229,23.000
8275,46.239,22.000
8276,46.249,24.000
8277,46.259,28.000
8278,46.269,21.000
8279,46.279,20.000
8280,46.290,2.000
8281,46.300,0.000
8282,46.309,0.000
8283,46.319,0.000
8284,46.329,0.000
8285,46.339,0.000
8286,46.349,0.000
8287,46.359,0.000
8288,46.369,0.000
8289,46.379,1.000
8290,46.389,0.000
8291,46.400,17.000
8292,46.410,24.000
8293,46.420,18.000
8294,46.430,22.000
8295,46.440,25.000
8296,46.450,24.000
8297,46.460,23.000
8298,46.470,26.000
8299,46.480,24.000
8300,46.490,28.000
8301,46.501,0.000
8302,46.510,1.000
8303,46.520,0.000
8304,46.530,2.000
8305,46.540,0.000
8306,46.550,0.000
8307,46.560,1.000
8308,46.570,0.000
8309,46.580,0.000
8310,46.590,1.000
8311,46.600,0.000
8312,46.611,25.000
8313,46.621,40.000
8314,46.631,33.000
8315,46.641,20.000
8316,46.651,24.000
8317,46.661,25.000
8318,46.671,27.000
8319,46.681,19.000
8320,46.691,23.000
8321,46.701,24.000
8322,46.711,25.000
8323,46.721,0.000
8324,46.731,0.000
8325,46.741,0.000
8326,46.751,0.000
8327,46.761,0.000
8328,46.771,0.000
8329,46.781,0.000
8330,46.791,0.000
8331,46.801,1.000
8332,46.811,0.000
8333,46.822,25.000
8334,46.832,24.000
8335,46.842,29.000
8336,46.852,23.000
8337,46.862,22.000
8338,46.872,25.000
8339,46.882,22.000
8340,46.892,17.000
8341,46.902,19.000
8342,46.912,23.000
8343,46.921,28.000
8344,46.932,0.000
8345,46.942,0.000
8346,46.952,0.000
8347,46.962,1.000
8348,46.972,0.000
8349,46.982,0.000
8350,46.992,0.000
8351,47.002,0.000
8352,47.012,7.000
8353,47.022,4.000
8354,47.033,22.000
8355,47.043,22.000
8356,47.053,22.000
8357,47.063,16.000
8358,47.073,20.000
8359,47.083,16.000
8360,47.093,22.000
8361,47.103,23.000
8362,47.113,25.000
8363,47.122,24.000
8364,47.132,19.000
8365,47.143,0.000
8366,47.153,0.000
8367,47.163,0.000
8368,47.173,0.000
8369,47.183,0.000
8370,47.193,0.000
8371,47.203,0.000
8372,47.213,0.000
8373,47.223,0.000
8374,47.233,3.000
8375,47.243,0.000
8376,47.254,24.000
8377,47.264,24.000
8378,47.274,24.000
8379,47.284,26.000
8380,47.294,25.000
8381,47.304,26.000
8382,47.314,25.000
8383,47.323,20.000
8384,47.333,24.000
8385,47.343,26.000
8386,47.354,0.000
8387,47.364,0.000
8388,47.374,2.000
8389,47.384,0.000
8390,47.394,1.000
8391,47.404,0.000
8392,47.414,1.000
8393,47.424,0.000
8394,47.434,0.000
8395,47.444,0.000
8396,47.454,0.000
8397,47.465,24.000
8398,47.475,23.000
8399,47.485,23.000
8400,47.495,20.000
8401,47.505,19.000
8402,47.515,25.000
8403,47.524,25.000
8404,47.534,19.000
8405,47.544,27.000
8406,47.554,21.000
8407,47.565,0.000
8408,47.575,0.000
8409,47.585,0.000
8410,47.595,0.000
8411,47.605,0.000
8412,47.615,1.000
8413,47.625,0.000
8414,47.635,0.000
8415,47.645,3.000
8416,47.655,0.000
8417,47.666,24.000
8418,47.676,22.000
8419,47.686,24.000
